OTU_ID	MSM5LLHZ_P	taxonomy
327284	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
1097593	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Bacilli', 'o__Gemellales', 'f__Gemellaceae', 'g__Gemella', |s__']
OTU1855	0.0	['Unclassified']
1092725	0.0	['k__Bacteria', 'p__Actinobacteria', 'c__Actinobacteria', 'o__Actinomycetales', 'f__Micrococcaceae', 'g__Rothia', |s__dentocariosa']
OTU3504	0.0	['Unclassified']
314582	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Oscillospira', |s__']
353124	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Roseburia', |s__']
561171	2.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
350834	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Christensenellaceae', 'g__', |s__']
OTU2393	0.0	['Unclassified']
190607	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
OTU2391	0.0	['Unclassified']
60609	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Clostridiaceae', 'g__Clostridium', |s__']
806852	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__[Paraprevotellaceae]', 'g__YRC22', |s__']
584978	52.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
847934	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
360329	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
608244	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
OTU487	0.0	['Unclassified']
41128	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Veillonellaceae', 'g__Megasphaera', |s__']
OTU5008	0.0	['Unclassified']
OTU1929	0.0	['Unclassified']
OTU1928	0.0	['Unclassified']
421893	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
367535	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Dorea', |s__']
514272	54.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Coprococcus', |s__']
OTU1921	0.0	['Unclassified']
OTU1923	0.0	['Unclassified']
OTU1922	0.0	['Unclassified']
OTU3361	0.0	['Unclassified']
OTU4880	0.0	['Unclassified']
537290	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Gammaproteobacteria', 'o__Enterobacteriales', 'f__Enterobacteriaceae', 'g__Morganella', |s__']
OTU1926	0.0	['Unclassified']
416078	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
OTU3168	0.0	['Unclassified']
OTU3167	0.0	['Unclassified']
353632	1.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
OTU3164	0.0	['Unclassified']
OTU3163	0.0	['Unclassified']
470117	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Clostridium', |s__methylpentosum']
897109	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Gammaproteobacteria', 'o__Pasteurellales', 'f__Pasteurellaceae', 'g__Aggregatibacter', |s__']
369227	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
580270	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Oscillospira', |s__']
83011	0.0	['k__Bacteria', 'p__Actinobacteria', 'c__Actinobacteria', 'o__Actinomycetales', 'f__Actinomycetaceae', 'g__', |s__']
264734	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
233648	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Coprococcus', |s__']
336830	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
OTU1635	0.0	['Unclassified']
OTU1634	0.0	['Unclassified']
OTU1637	0.0	['Unclassified']
OTU2163	0.0	['Unclassified']
OTU1631	0.0	['Unclassified']
OTU1633	0.0	['Unclassified']
OTU1632	0.0	['Unclassified']
OTU2168	0.0	['Unclassified']
OTU2169	0.0	['Unclassified']
369109	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU935	0.0	['Unclassified']
355978	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__', 'f__', 'g__', |s__']
291266	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
3421266	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__[Ruminococcus]', |s__']
291348	6.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Oscillospira', |s__']
352852	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
189920	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__']
692756	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Porphyromonadaceae', 'g__Porphyromonas', |s__']
4438983	0.0	['k__Archaea', 'p__Euryarchaeota', 'c__Methanobacteria', 'o__Methanobacteriales', 'f__Methanobacteriaceae', 'g__Methanobrevibacter', |s__']
157455	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU3943	0.0	['Unclassified']
1115121	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
183446	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
OTU3946	0.0	['Unclassified']
OTU3949	0.0	['Unclassified']
OTU805	0.0	['Unclassified']
OTU806	0.0	['Unclassified']
OTU807	0.0	['Unclassified']
OTU803	0.0	['Unclassified']
OTU1990	0.0	['Unclassified']
3585003	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Veillonellaceae', 'g__', |s__']
OTU4537	0.0	['Unclassified']
1056382	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Betaproteobacteria', 'o__Neisseriales', 'f__Neisseriaceae', 'g__Conchiformibius', |s__']
OTU1700	0.0	['Unclassified']
OTU1703	0.0	['Unclassified']
92131	0.0	['k__Bacteria', 'p__Fusobacteria', 'c__Fusobacteriia', 'o__Fusobacteriales', 'f__Leptotrichiaceae', 'g__Leptotrichia', |s__']
OTU2018	0.0	['Unclassified']
355771	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
839200	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Dorea', |s__']
OTU2016	0.0	['Unclassified']
OTU3821	0.0	['Unclassified']
OTU2010	0.0	['Unclassified']
OTU2012	0.0	['Unclassified']
OTU2013	0.0	['Unclassified']
OTU3386	0.0	['Unclassified']
OTU3382	3.0	['Unclassified']
170185	2.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
325977	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__[Ruminococcus]', |s__']
815422	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Erysipelotrichi', 'o__Erysipelotrichales', 'f__Erysipelotrichaceae', 'g__[Eubacterium]', |s__']
OTU3987	0.0	['Unclassified']
OTU3389	0.0	['Unclassified']
263138	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__[Ruminococcus]', |s__gnavus']
1611482	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Blautia', |s__']
1754506	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Gammaproteobacteria', 'o__Cardiobacteriales', 'f__Cardiobacteriaceae', 'g__Cardiobacterium', |s__']
1065569	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Bacilli', 'o__Gemellales', 'f__Gemellaceae', 'g__', |s__']
OTU1999	0.0	['Unclassified']
628218	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
1080820	0.0	['k__Bacteria', 'p__Actinobacteria', 'c__Actinobacteria', 'o__Actinomycetales', 'f__Corynebacteriaceae', 'g__Corynebacterium', |s__']
OTU1443	0.0	['Unclassified']
351465	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
653533	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Coprococcus', |s__']
194322	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
OTU2260	0.0	['Unclassified']
185222	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Clostridiaceae', 'g__', |s__']
258957	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
276149	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Porphyromonadaceae', 'g__Parabacteroides', |s__']
338381	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__[Paraprevotellaceae]', 'g__[Prevotella]', |s__']
4327323	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
184314	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
370287	21.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Faecalibacterium', |s__prausnitzii']
188785	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU4249	0.0	['Unclassified']
OTU5130	0.0	['Unclassified']
214116	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU5134	0.0	['Unclassified']
OTU2839	0.0	['Unclassified']
OTU4401	0.0	['Unclassified']
OTU4400	0.0	['Unclassified']
OTU2834	0.0	['Unclassified']
OTU2835	0.0	['Unclassified']
OTU4405	0.0	['Unclassified']
292745	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
OTU2830	0.0	['Unclassified']
OTU4406	0.0	['Unclassified']
669005	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
1107473	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
320915	0.0	['k__Bacteria', 'p__Cyanobacteria', 'c__4C0d-2', 'o__YS2', 'f__', 'g__', |s__']
369668	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Bacilli', 'o__Lactobacillales', 'f__Aerococcaceae', 'g__Facklamia', |s__']
296960	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Coprococcus', |s__']
646743	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
366584	6.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
411254	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
4372612	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__']
593043	0.0	['k__Bacteria', 'p__Verrucomicrobia', 'c__Verrucomicrobiae', 'o__Verrucomicrobiales', 'f__Verrucomicrobiaceae', 'g__Akkermansia', |s__muciniphila']
110457	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
OTU2948	0.0	['Unclassified']
OTU4530	0.0	['Unclassified']
OTU3563	0.0	['Unclassified']
4335578	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__[Mogibacteriaceae]', 'g__', |s__']
OTU4711	0.0	['Unclassified']
OTU4712	0.0	['Unclassified']
277120	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
OTU3569	0.0	['Unclassified']
OTU4248	0.0	['Unclassified']
OTU4085	0.0	['Unclassified']
OTU4084	0.0	['Unclassified']
OTU3964	0.0	['Unclassified']
OTU4451	0.0	['Unclassified']
195415	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
340794	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
337010	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
323481	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
3369303	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__[Mogibacteriaceae]', 'g__', |s__']
4335376	0.0	['k__Bacteria', 'p__Actinobacteria', 'c__Coriobacteriia', 'o__Coriobacteriales', 'f__Coriobacteriaceae', 'g__', |s__']
348304	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__']
1105280	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Betaproteobacteria', 'o__Burkholderiales', 'f__Burkholderiaceae', 'g__', |s__']
OTU2767	0.0	['Unclassified']
586093	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Bacilli', 'o__Lactobacillales', 'f__Lactobacillaceae', 'g__Lactobacillus', |s__']
OTU1280	0.0	['Unclassified']
OTU2768	0.0	['Unclassified']
OTU4663	0.0	['Unclassified']
OTU4662	0.0	['Unclassified']
OTU4665	0.0	['Unclassified']
OTU4664	0.0	['Unclassified']
OTU4667	0.0	['Unclassified']
OTU4669	0.0	['Unclassified']
OTU4391	0.0	['Unclassified']
OTU1565	0.0	['Unclassified']
OTU4394	0.0	['Unclassified']
369486	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Lachnospira', |s__']
OTU1152	0.0	['Unclassified']
270303	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Oscillospira', |s__']
OTU2490	0.0	['Unclassified']
OTU2494	0.0	['Unclassified']
537661	5.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
311961	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Anaerotruncus', |s__']
OTU1309	0.0	['Unclassified']
198597	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Roseburia', |s__']
OTU5135	0.0	['Unclassified']
415315	0.0	['k__Bacteria', 'p__Actinobacteria', 'c__Coriobacteriia', 'o__Coriobacteriales', 'f__Coriobacteriaceae', 'g__Collinsella', |s__']
OTU3701	0.0	['Unclassified']
363519	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Christensenellaceae', 'g__', |s__']
418334	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
365965	2.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
OTU1848	0.0	['Unclassified']
579731	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Betaproteobacteria', 'o__Burkholderiales', 'f__Comamonadaceae', 'g__Comamonas', |s__']
276894	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
363731	2.0	['k__Bacteria', 'p__Verrucomicrobia', 'c__Verrucomicrobiae', 'o__Verrucomicrobiales', 'f__Verrucomicrobiaceae', 'g__Akkermansia', |s__muciniphila']
OTU1846	0.0	['Unclassified']
OTU1847	0.0	['Unclassified']
OTU1844	0.0	['Unclassified']
OTU2388	0.0	['Unclassified']
OTU2386	0.0	['Unclassified']
OTU2387	0.0	['Unclassified']
OTU2380	0.0	['Unclassified']
OTU1722	0.0	['Unclassified']
OTU3017	0.0	['Unclassified']
OTU3015	0.0	['Unclassified']
836693	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__SHA-98', 'f__', 'g__', |s__']
187569	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Coprococcus', |s__']
OTU4315	0.0	['Unclassified']
OTU3019	0.0	['Unclassified']
351927	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
562244	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Betaproteobacteria', 'o__Burkholderiales', 'f__Alcaligenaceae', 'g__Sutterella', |s__']
188881	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Christensenellaceae', 'g__', |s__']
535375	143.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__ovatus']
4395096	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__ovatus']
727507	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
OTU88	0.0	['Unclassified']
363646	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
OTU2766	0.0	['Unclassified']
364341	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Oscillospira', |s__']
OTU1933	0.0	['Unclassified']
OTU1931	1.0	['Unclassified']
OTU496	0.0	['Unclassified']
540862	3.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
122517	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Catonella', |s__']
OTU4896	0.0	['Unclassified']
OTU3377	0.0	['Unclassified']
OTU2648	0.0	['Unclassified']
585949	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Deltaproteobacteria', 'o__Desulfovibrionales', 'f__Desulfovibrionaceae', 'g__Desulfovibrio', |s__']
4329788	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__', 'g__', |s__']
OTU3174	0.0	['Unclassified']
OTU3175	0.0	['Unclassified']
313593	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Roseburia', |s__']
47556	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Epsilonproteobacteria', 'o__Campylobacterales', 'f__Helicobacteraceae', 'g__Flexispira', |s__rappini']
OTU146	0.0	['Unclassified']
3014082	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__Blautia', |s__']
OTU1620	0.0	['Unclassified']
OTU1626	0.0	['Unclassified']
548587	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Erysipelotrichi', 'o__Erysipelotrichales', 'f__Erysipelotrichaceae', 'g__[Eubacterium]', |s__dolichum']
OTU2155	0.0	['Unclassified']
614318	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
216524	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__S24-7', 'g__', |s__']
3104855	1.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__fragilis']
4435655	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Alphaproteobacteria', 'o__RF32', 'f__', 'g__', |s__']
591785	35.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Prevotellaceae', 'g__Prevotella', |s__stercorea']
3160267	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__[Barnesiellaceae]', 'g__', |s__']
4321090	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
375067	14.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Veillonellaceae', 'g__Dialister', |s__']
OTU2350	0.0	['Unclassified']
1616059	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Epsilonproteobacteria', 'o__Campylobacterales', 'f__Campylobacteraceae', 'g__Campylobacter', |s__']
192291	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
356760	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Erysipelotrichi', 'o__Erysipelotrichales', 'f__Erysipelotrichaceae', 'g__', |s__']
OTU3952	0.0	['Unclassified']
188863	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
532521	1.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Peptostreptococcaceae', 'g__Peptostreptococcus', |s__anaerobius']
574689	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
565136	0.0	['k__Bacteria', 'p__Actinobacteria', 'c__Actinobacteria', 'o__Actinomycetales', 'f__Actinomycetaceae', 'g__Actinomyces', |s__']
OTU814	4.0	['Unclassified']
251317	0.0	['k__Bacteria', 'p__Proteobacteria', 'c__Gammaproteobacteria', 'o__Pseudomonadales', 'f__Moraxellaceae', 'g__', |s__']
OTU1716	0.0	['Unclassified']
OTU1717	0.0	['Unclassified']
OTU2023	0.0	['Unclassified']
OTU1715	0.0	['Unclassified']
OTU2024	0.0	['Unclassified']
OTU1710	0.0	['Unclassified']
OTU4874	0.0	['Unclassified']
OTU4875	0.0	['Unclassified']
OTU4877	0.0	['Unclassified']
OTU4871	0.0	['Unclassified']
OTU4872	0.0	['Unclassified']
OTU3393	0.0	['Unclassified']
359872	3.0	['k__Bacteria', 'p__Proteobacteria', 'c__Deltaproteobacteria', 'o__Desulfovibrionales', 'f__Desulfovibrionaceae', 'g__Bilophila', |s__']
198848	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__Ruminococcus', |s__']
336710	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__']
239461	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Prevotellaceae', 'g__Prevotella', |s__']
212532	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
858999	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Dehalobacteriaceae', 'g__Dehalobacterium', |s__']
738351	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Ruminococcaceae', 'g__', |s__']
2283111	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__uniformis']
2740953	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Bacteroidaceae', 'g__Bacteroides', |s__']
759751	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
4362337	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__Lachnospiraceae', 'g__', |s__']
503372	0.0	['k__Bacteria', 'p__Firmicutes', 'c__Clostridia', 'o__Clostridiales', 'f__[Tissierellaceae]', 'g__Anaerococcus', |s__']
171772	0.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__Rikenellaceae', 'g__', |s__']
208479	1.0	['k__Bacteria', 'p__Bacteroidetes', 'c__Bacteroidia', 'o__Bacteroidales', 'f__[Odoribacteraceae]', 'g__Butyricimonas', |s__']
OTU2840	0.0	['Unclassified']
OTU2846	0.0	['Unclassified']
